_id,dni,nombre,apellido,edad,experiencia_vehiculo,numero_poliza,tipo_poliza,prima,marca_vehiculo,modelo_vehiculo,edad_vehiculo,color,direccion,provincia,ciudad
67a0f8258d8acdc8201d780d,45772902G,Alejandra,Carbajo,69,43,846-646-797,terceros ampliado,790,McLaren,570S,13,Rosa,Paseo de Zaira Jaume 37 Puerta 2 \nTarragona 37268,Murcia,Cartagena
67a0f8258d8acdc8201d780e,68487182J,Petrona,Bas,43,17,445-990-314,terceros ampliado,580,Hyundai,i20,6,Negro,Via de Nacio Lerma 897 Piso 3 \nSanta Cruz de Tenerife 16911,Soria,Almazan
67a0f8258d8acdc8201d780f,26224390C,Amor,Rebollo,43,23,632-026-127,todo riesgo,670,Skoda,Superb,9,Rosa,Ronda de Valentin Huertas 228\nSoria 50176,Cordoba,Cordoba
67a0f8258d8acdc8201d7810,20526097T,Corona,Tejedor,46,15,694-069-710,todo riesgo,580,Volkswagen,Arteon,6,Azul,Urbanizacion de Adelia Izaguirre 2\nJaen 36034,Cantabria,El Astillero
67a0f8258d8acdc8201d7811,68015209T,Merche,Roda,67,25,060-948-333,todo riesgo,880,Bugatti,Chiron,16,Blanco,Canada Graciela Carreras 29 Puerta 1 \nValencia 11938,Almeria,Nijar
67a0f8258d8acdc8201d7812,52902492P,Rosendo,Barba,66,5,906-055-918,todo riesgo,850,Suzuki,Ciaz,15,Rojo,Avenida Ambar Avila 6\nSanta Cruz de Tenerife 43234,Pontevedra,Vilagarcia de Arousa
67a0f8258d8acdc8201d7813,78379106M,Trini,Cifuentes,57,14,585-685-707,todo riesgo,790,Audi,A6,13,Rosa,Ronda Mamen Benavides 13 Apt 50 \nVizcaya 48695,La Rioja,Calahorra
67a0f8258d8acdc8201d7814,68625586A,Martin,Tudela,52,29,449-339-203,todo riesgo con franquicia,550,Bentley,Continental GT,5,Rojo,Calle Jesusa Ferrando 3\nPalencia 48395,A Coruna,Oleiros
67a0f8258d8acdc8201d7815,55606813N,Benita,Vinas,69,17,397-318-720,todo riesgo,520,Citroen,C3,4,Verde,C Benito Llanos 47 Puerta 3 \nJaen 51216,Malaga,Velez-Malaga
67a0f8258d8acdc8201d7816,27763099Y,Celestino,Montana,45,22,003-753-828,todo riesgo con franquicia,790,Subaru,Legacy,13,Gris,Glorieta Ezequiel Morera 2\nCantabria 29945,Madrid,Leganes
67a0f8258d8acdc8201d7817,65747459G,Maria Luisa,Garcia,45,16,874-708-811,terceros,670,Renault,Clio,9,Marron,Calle Mohamed Clemente 41 Apt 07 \nBarcelona 12292,A Coruna,Naron
67a0f8258d8acdc8201d7818,99935882P,Humberto,Martorell,62,8,754-448-207,terceros,850,Opel,Crossland X,15,Beige,Camino de Guiomar Bayon 34 Piso 6 \nNavarra 07044,Santa Cruz de Tenerife,Puerto de la Cruz
67a0f8258d8acdc8201d7819,55287350L,Amor,Rovira,53,10,341-025-168,terceros ampliado,820,Mazda,MX-5,14,Rosa,Urbanizacion de Lara Galiano 8\nTarragona 45636,Alicante,Benidorm
67a0f8258d8acdc8201d781a,52627208B,Esther,Barbero,39,20,856-064-674,terceros ampliado,490,Ferrari,Portofino,3,Gris,Plaza Rosaura Paredes 11 Apt 97 \nBarcelona 50085,Asturias,Aviles
67a0f8258d8acdc8201d781b,60382698Q,Lina,Bayo,18,0,519-308-548,terceros ampliado,720,Subaru,Legacy,4,Plata,Plaza Macario Acero 42\nAlicante 31634,Avila,Las Navas del Marques
67a0f8258d8acdc8201d781c,22896977V,Maria Teresa,Ordonez,62,11,220-358-332,todo riesgo,670,Skoda,Fabia,9,Gris,Paseo de Jose Arteaga 58\nJaen 49827,Cantabria,Torrelavega
67a0f8258d8acdc8201d781d,96102857W,Lola,Castell,66,12,637-302-267,terceros,790,Mercedes-Benz,Clase S,13,Verde,Calle Haydee Luque 30 Piso 5 \nPontevedra 24491,Zamora,Toro
67a0f8258d8acdc8201d781e,45394557D,Severo,Vall,57,22,783-978-820,todo riesgo con franquicia,520,Bentley,Bentayga,4,Negro,Ronda de Moises Prat 916 Apt 50 \nNavarra 30935,Valladolid,Arroyo de la Encomienda
67a0f8258d8acdc8201d781f,46757462A,Emiliana,Santos,47,27,312-771-296,todo riesgo con franquicia,970,Audi,Q7,19,Rojo,Glorieta Micaela Carro 66\nSalamanca 47713,Salamanca,Penaranda de Bracamonte
67a0f8258d8acdc8201d7820,63926423Q,Amancio,Bravo,38,16,051-120-963,terceros,460,Jaguar,E-Pace,2,Marron,Ronda Amelia Pascual 68 Apt 06 \nCordoba 06175,Asturias,Mieres
67a0f8258d8acdc8201d7821,26975082S,Valerio,Saldana,30,12,159-193-734,todo riesgo con franquicia,730,Jaguar,XF,11,Azul,C de Anabel Donaire 74\nCordoba 36593,Sevilla,Sevilla
67a0f8258d8acdc8201d7822,20075416G,Amarilis,Casals,60,17,483-610-898,terceros ampliado,520,Rolls-Royce,Phantom,4,Rosa,Pasadizo de Daniela Valentin 491 Piso 1 \nBarcelona 39912,Palencia,Aguilar de Campoo
67a0f8258d8acdc8201d7823,56337538G,Valero,Cervantes,49,11,213-433-541,todo riesgo,910,Chevrolet,Camaro,17,Negro,Via de Alfredo Tapia 6\nNavarra 44214,Islas Baleares,Manacor
67a0f8258d8acdc8201d7824,86027295G,Jordana,Galvez,48,30,842-284-891,todo riesgo con franquicia,550,Seat,Ateca,5,Azul,Rambla de Jessica Yuste 33\nMalaga 05344,Cantabria,Camargo
67a0f8258d8acdc8201d7825,22649320R,Debora,Chaparro,56,5,240-592-204,todo riesgo,730,Renault,Captur,11,Gris,Alameda Ismael Moles 29\nSalamanca 36814,Alicante,Torrevieja
67a0f8258d8acdc8201d7826,16264357E,Soledad,Navas,38,5,764-196-915,terceros,430,Bugatti,Divo,1,Blanco,Pasadizo de Rafaela Lobato 631 Puerta 7 \nBarcelona 08420,Girona,Olot
67a0f8258d8acdc8201d7827,47621343G,Lupita,Campos,65,14,374-621-527,todo riesgo,550,Alfa Romeo,4C,5,Beige,Via de Graciela Patino 23\nZaragoza 41167,Teruel,Alcaniz
67a0f8258d8acdc8201d7828,85853540Z,Pia,Bejarano,22,2,880-319-070,todo riesgo con franquicia,1170,Lexus,IS,19,Beige,Ronda Tomas Garces 10\nCiudad 31970,Islas Baleares,Ibiza
67a0f8258d8acdc8201d7829,84901655F,Agustin,Ibarra,31,11,713-394-560,todo riesgo,490,Alfa Romeo,4C,3,Plata,Acceso Silvestre Valle 294\nPalencia 12050,Lleida,Cervera
67a0f8258d8acdc8201d782a,18117228J,Amarilis,Gallart,61,19,879-896-845,terceros ampliado,880,Land Rover,Discovery Sport,16,Rojo,Calle Leopoldo Salinas 38 Puerta 1 \nLugo 39867,Alicante,Benidorm
67a0f8258d8acdc8201d782b,19184321K,Estefania,Pino,22,3,879-538-556,todo riesgo,690,Fiat,Tipo,3,Rojo,Cuesta de Oscar Santamaria 9 Puerta 3 \nAlmeria 46935,La Rioja,Logrono
67a0f8258d8acdc8201d782c,21007592J,Tecla,Cabo,19,1,430-972-372,terceros,870,Subaru,Forester,9,Blanco,Plaza Eulalia Cabeza 23\nAvila 43152,Valladolid,Laguna de Duero
67a0f8258d8acdc8201d782d,37291729N,Roberta,Pineda,33,3,105-595-944,todo riesgo,760,BMW,Serie 3,12,Blanco,Avenida de Eutimio Santamaria 11\nGuipuzcoa 39220,Vizcaya,Santurtzi
67a0f8258d8acdc8201d782e,36130174A,Santiago,Herrero,65,47,167-576-245,todo riesgo,820,Lamborghini,Murcielago,14,Beige,Cuesta de Pepe Alberdi 29\nSalamanca 42527,Murcia,Molina de Segura
67a0f8258d8acdc8201d782f,62001953W,Julie,Espana,44,2,446-744-183,terceros,730,Land Rover,Discovery,11,Rojo,Cuesta Corona Agusti 25\nNavarra 29943,Alicante,Torrevieja
67a0f8258d8acdc8201d7830,90146721S,Nayara,Pavon,60,26,714-606-723,terceros ampliado,640,McLaren,P1,8,Marron,Urbanizacion de Jose Antonio Vilalta 6\nGirona 32114,Salamanca,Penaranda de Bracamonte
67a0f8258d8acdc8201d7831,13328995N,Ruy,Elias,38,14,832-403-011,terceros,460,Renault,Twingo,2,Azul,Rambla de Kike Canales 87\nCastellon 43367,Zaragoza,Tarazona
67a0f8258d8acdc8201d7832,47479191S,Marianela,Alcalde,25,6,274-423-090,terceros,640,Opel,Mokka,8,Gris,Callejon Samu Cuellar 1\nAlmeria 44047,Pontevedra,Pontevedra
67a0f8258d8acdc8201d7833,87390611H,Pedro,Alonso,64,31,488-686-796,terceros,640,Hyundai,Kona,8,Rojo,Plaza de Dionisia Ramirez 506 Puerta 3 \nAvila 37538,Ourense,Ourense
67a0f8258d8acdc8201d7834,11216776K,Isa,Heras,49,23,541-418-248,terceros,550,Tesla,Model Y,5,Azul,Acceso Florencio Aguilera 69\nGirona 20277,A Coruna,Ferrol
67a0f8258d8acdc8201d7835,33156353J,Tiburcio,Alvarez,23,1,205-091-805,terceros,750,Mazda,6,5,Rojo,Pasadizo de Sarita Alonso 832 Puerta 4 \nSegovia 42272,A Coruna,Oleiros
67a0f8258d8acdc8201d7836,64320549Z,Encarnacion,Bermudez,18,0,174-881-888,todo riesgo con franquicia,1050,Nissan,Leaf,15,Blanco,Avenida de Maria Lorenzo 34\nCiudad 24177,Las Palmas,Arrecife
67a0f8258d8acdc8201d7837,89436067S,Benigno,Silva,57,9,962-499-648,todo riesgo,580,Porsche,Panamera,6,Rosa,Cuesta de Luisa Lluch 199\nSegovia 33121,Zamora,Benavente
67a0f8258d8acdc8201d7838,36554796E,Aura,Arnaiz,19,1,397-901-491,todo riesgo con franquicia,1140,Ferrari,Portofino,18,Marron,Ronda de Almudena Navas 66\nLugo 24572,Caceres,Trujillo
67a0f8258d8acdc8201d7839,69299070R,Cecilia,Pinto,63,39,077-295-371,todo riesgo,850,Aston Martin,Vantage,15,Azul,Rambla de Leonardo Robles 88\nBadajoz 49366,Cadiz,Algeciras
67a0f8258d8acdc8201d783a,36587342T,Tecla,Feijoo,30,5,060-950-639,todo riesgo,730,Porsche,Macan,11,Marron,Pasaje Angelica Coca 385\nGuipuzcoa 24845,Burgos,Briviesca
67a0f8258d8acdc8201d783b,51105764V,Roque,Portero,28,2,515-663-346,todo riesgo,460,BMW,Serie 5,2,Plata,Camino de Ciro Jaen 58 Piso 6 \nGuadalajara 11780,Zaragoza,Zaragoza
67a0f8258d8acdc8201d783c,62409671E,Arturo,Alvarez,66,27,908-880-844,todo riesgo con franquicia,940,Seat,Ateca,18,Verde,Avenida Paulina Zabaleta 29 Apt 47 \nValencia 31006,Barcelona,Barcelona
67a0f8258d8acdc8201d783d,59434575E,Malena,Barreda,48,3,197-920-188,todo riesgo con franquicia,850,Porsche,911,15,Plata,Callejon de Fabian Gilabert 507 Puerta 8 \nOurense 39667,Santa Cruz de Tenerife,Arona
67a0f8258d8acdc8201d783e,59738127C,Lilia,Acedo,23,4,872-903-918,todo riesgo,1050,Opel,Mokka,15,Azul,Camino Alejo Sola 5\nNavarra 37745,A Coruna,Oleiros
67a0f8268d8acdc8201d783f,45790635G,Benigno,Frutos,67,43,782-819-034,todo riesgo con franquicia,850,Fiat,Tipo,15,Gris,Urbanizacion de Tadeo Cabrero 9\nCadiz 01365,Caceres,Trujillo
67a0f8268d8acdc8201d7840,51608837B,Maxi,Barrena,61,1,576-037-971,terceros,730,Peugeot,508,11,Gris,Via de Viviana Alamo 500 Puerta 6 \nAlava 23828,A Coruna,Naron
67a0f8268d8acdc8201d7841,43856330E,Narciso,Teruel,49,9,509-505-906,terceros,730,Tesla,Roadster,11,Beige,Alameda Ximena Castilla 74 Apt 44 \nAvila 44931,Pontevedra,Vigo
67a0f8268d8acdc8201d7842,26356160T,Toribio,Gras,45,14,333-457-338,terceros ampliado,490,Citroen,C1,3,Azul,Vial Aurelio Jordan 6 Puerta 7 \nCaceres 14586,Ciudad Real,Valdepenas
67a0f8268d8acdc8201d7843,13056707K,Eladio,Cuadrado,59,18,521-993-381,terceros ampliado,850,Aston Martin,DB9,15,Negro,Avenida Fortunata Domenech 48\nBarcelona 07126,Avila,Arevalo
67a0f8268d8acdc8201d7844,75318798P,Isidoro,Dieguez,46,2,591-801-749,terceros ampliado,610,Volvo,XC90,7,Rojo,Via de Socorro Agudo 35 Piso 8 \nMurcia 01423,Sevilla,Sevilla
67a0f8268d8acdc8201d7845,58120829J,Alma,Ojeda,46,3,257-947-347,terceros ampliado,790,Ferrari,Portofino,13,Plata,Glorieta de Estefania Cerdan 79\nLa Coruna 27651,Teruel,Andorra
67a0f8268d8acdc8201d7846,79518019G,Mariano,Gomez,54,25,063-764-685,terceros,880,Suzuki,Ciaz,16,Plata,C de Daniel Royo 4\nAlbacete 23881,Guipuzcoa,San Sebastian
67a0f8268d8acdc8201d7847,67505392R,Abilio,Nino,65,9,861-894-842,terceros ampliado,550,Audi,Q5,5,Beige,Via Guiomar Cabo 126\nCiudad 12391,Valladolid,Arroyo de la Encomienda
67a0f8268d8acdc8201d7848,49953931R,Javiera,Caballero,45,16,364-507-871,terceros ampliado,850,Mazda,3,15,Verde,Camino de Alonso Sanchez 9\nCeuta 43844,Las Palmas,Arrecife
67a0f8268d8acdc8201d7849,31767649A,Jacinta,Carrion,32,6,799-328-359,todo riesgo,580,Subaru,Ascent,6,Rosa,Pasaje de Baudelio Bayon 58\nAlmeria 29876,Tarragona,Cambrils
67a0f8268d8acdc8201d784a,80234739K,Rodrigo,Carbo,39,18,788-595-169,todo riesgo con franquicia,970,Dacia,Stepway,19,Marron,Camino de Pacifica Galiano 410 Puerta 1 \nPontevedra 38569,Ourense,Barbadas
67a0f8268d8acdc8201d784b,97692155T,Baltasar,Falco,23,3,442-099-810,terceros,630,Mini,Convertible,1,Negro,Rambla Alonso Pozuelo 84\nMalaga 35842,Leon,Leon
67a0f8268d8acdc8201d784c,21095193F,Edu,Porcel,30,3,051-067-217,terceros,910,Renault,Clio,17,Gris,Avenida de Jorge Canton 15 Piso 0 \nLeon 07547,Valencia,Valencia
67a0f8268d8acdc8201d784d,42521095Y,Juana,Ayllon,27,5,255-783-182,terceros,730,Mini,Cooper,11,Gris,Callejon de Marita Almazan 2 Piso 1 \nValencia 47168,Cuenca,Tarancón
67a0f8268d8acdc8201d784e,25688472W,Albert,Carmona,39,16,144-410-999,todo riesgo,610,Skoda,Kodiaq,7,Marron,C Leticia Vallejo 62 Apt 03 \nAvila 30522,Badajoz,Villanueva de la Serena
67a0f8268d8acdc8201d784f,24639004R,Maximiliano,Gimeno,18,0,125-160-603,terceros ampliado,1170,Renault,Kadjar,19,Blanco,Camino Jonatan Sabater 1 Apt 14 \nTeruel 38070,Cantabria,El Astillero
67a0f8268d8acdc8201d7850,67570693M,Bernardo,Luque,23,4,020-533-769,todo riesgo con franquicia,960,Nissan,Qashqai,12,Negro,Acceso Juan Antonio Diaz 8\nAlicante 31187,Caceres,Plasencia
67a0f8268d8acdc8201d7851,97096959K,Camilo,Gonzalez,19,1,391-040-948,todo riesgo,1140,Subaru,Ascent,18,Beige,Plaza de Emiliana Ibanez 2\nHuelva 02326,Almeria,Roquetas de Mar
67a0f8268d8acdc8201d7852,54876219J,Tadeo,Maestre,22,4,147-248-933,todo riesgo con franquicia,1140,Lamborghini,Gallardo,18,Rosa,Avenida Eligio Marques 264\nCantabria 23318,Castellon,Vinaroz
67a0f8268d8acdc8201d7853,79939098E,Herminio,Franch,62,40,468-470-454,todo riesgo,970,Citroen,C4,19,Plata,Camino Eric Ruano 73 Piso 9 \nAlava 48644,Islas Baleares,Manacor
67a0f8268d8acdc8201d7854,31103621P,Jaime,Medina,31,9,562-604-813,todo riesgo con franquicia,850,Ford,Escape,15,Plata,Camino Lucio Salvador 25\nTarragona 29710,Alava,Salvatierra/Agurain
67a0f8268d8acdc8201d7855,35332196X,Primitiva,Jaume,42,17,841-433-258,terceros ampliado,1000,Dacia,Duster,20,Plata,C Filomena Melero 588\nGirona 37703,Navarra,Tafalla
67a0f8268d8acdc8201d7856,77226048Y,Angela,Torre,21,1,718-485-468,todo riesgo,630,Ferrari,488,1,Verde,Camino Trinidad Alba 37 Apt 96 \nSegovia 32358,Almeria,Roquetas de Mar
67a0f8268d8acdc8201d7857,24548969B,Duilio,Roca,32,8,469-411-807,todo riesgo con franquicia,430,Volvo,V60,1,Verde,Calle de Jordan Prats 442 Piso 4 \nCeuta 01513,Granada,Loja
67a0f8268d8acdc8201d7858,93275980D,Juan Luis,Saavedra,52,21,923-249-870,todo riesgo con franquicia,970,Suzuki,SX4,19,Marron,Camino Juan Dominguez 17 Puerta 1 \nZaragoza 29796,Soria,San Esteban de Gormaz
67a0f8268d8acdc8201d7859,94417167M,Lidia,Pina,42,1,653-903-874,todo riesgo con franquicia,640,Bentley,Arnage,8,Verde,Pasadizo de Goyo Alvarado 2 Piso 9 \nPalencia 33666,A Coruna,A Coruna
67a0f8268d8acdc8201d785a,87857607E,Vicenta,Jara,23,3,345-040-361,terceros ampliado,870,Citroen,C5,9,Beige,Plaza Casandra Hidalgo 143\nSalamanca 48880,Alava,Llodio
67a0f8268d8acdc8201d785b,43937532B,Florentino,Pol,60,34,577-745-897,terceros,850,Chevrolet,Equinox,15,Azul,Canada de Bautista Parejo 8\nHuelva 40234,Cantabria,Torrelavega
67a0f8268d8acdc8201d785c,62933519E,Enrique,Saura,28,10,236-127-381,todo riesgo,640,Peugeot,508,8,Beige,Vial de Agustina Sole 22\nLeon 21932,Segovia,Cuellar
67a0f8268d8acdc8201d785d,40745611F,Reyna,Aviles,56,35,640-937-902,terceros,550,Mazda,MX-5,5,Rosa,Canada Renato Jimenez 4\nBarcelona 38560,Valencia,Sagunto
67a0f8268d8acdc8201d785e,89554709T,Estela,Carpio,31,11,339-732-741,terceros,610,Suzuki,Swift,7,Negro,Ronda de Maria Pilar Soler 8 Puerta 7 \nGuadalajara 14787,Las Palmas,Puerto del Rosario
67a0f8268d8acdc8201d785f,41417023A,Conrado,Gargallo,32,1,393-128-477,terceros,550,Lamborghini,Murcielago,5,Rosa,Cuesta de Abraham Ortuno 11 Puerta 8 \nLas Palmas 35020,Santa Cruz de Tenerife,Adeje
67a0f8268d8acdc8201d7860,36319483E,Anabel,Trillo,30,8,365-781-837,todo riesgo con franquicia,430,Hyundai,i20,1,Blanco,Via de Claudio Enriquez 1\nBaleares 44253,Badajoz,Merida
67a0f8268d8acdc8201d7861,51154837P,Julio,Cerdan,45,22,710-176-013,todo riesgo,910,Hyundai,i10,17,Plata,Pasaje Alonso Escribano 114 Piso 2 \nSevilla 19155,Islas Baleares,Manacor
67a0f8268d8acdc8201d7862,49814008X,Amalia,Avila,50,17,050-631-293,terceros ampliado,760,Aston Martin,Vantage,12,Rosa,Cuesta Eliana Ibanez 9 Puerta 2 \nAlava 49025,Almeria,Roquetas de Mar
67a0f8268d8acdc8201d7863,18486155C,Maria Del Carmen,Marti,37,7,283-405-537,todo riesgo con franquicia,790,Porsche,911,13,Blanco,Vial Margarita Aznar 16 Piso 4 \nSoria 40251,Albacete,Albacete
67a0f8268d8acdc8201d7864,13813510D,Ligia,Cases,42,17,769-444-230,todo riesgo con franquicia,880,Mitsubishi,Outlander,16,Beige,Ronda de Teofilo Roma 14 Puerta 4 \nZamora 14941,Valladolid,Valladolid
67a0f8268d8acdc8201d7865,93304154P,Espiridion,Ros,37,15,918-601-469,todo riesgo con franquicia,790,Jeep,Renegade,13,Marron,Via de Esperanza Crespo 19\nCiudad 33033,Santa Cruz de Tenerife,San Cristobal de La Laguna
67a0f8268d8acdc8201d7866,74642876X,Lupita,Montoya,53,15,162-220-132,todo riesgo,730,Ford,Explorer,11,Negro,Via Teo Garcia 14 Apt 95 \nTarragona 39012,Murcia,Murcia
67a0f8268d8acdc8201d7867,66447288N,Lalo,Lucena,54,20,674-694-448,terceros ampliado,790,Mazda,MX-5,13,Rojo,Rambla Isaac Ibanez 9 Puerta 1 \nTarragona 42962,Cantabria,Castro Urdiales
67a0f8268d8acdc8201d7868,14478009S,Mar,Sanjuan,45,19,097-895-854,terceros ampliado,820,Jaguar,XF,14,Gris,Avenida de Marita Gual 91\nBadajoz 32381,Lugo,Lugo
67a0f8268d8acdc8201d7869,81833863R,Remedios,Guillen,33,4,074-592-098,todo riesgo con franquicia,610,Alfa Romeo,Stelvio,7,Rojo,Calle de Lucia Cardona 79 Puerta 0 \nMurcia 34142,Avila,Candeleda
67a0f8268d8acdc8201d786a,57579068V,Julie,Tenorio,60,28,217-494-751,todo riesgo,940,Subaru,Forester,18,Verde,Avenida de Aura Carrasco 8 Apt 16 \nAlava 31720,Cantabria,Camargo
67a0f8268d8acdc8201d786b,26766889H,Ingrid,Milla,62,33,528-946-330,todo riesgo,640,Nissan,Micra,8,Marron,C Anunciacion Cabeza 804\nAvila 15380,Teruel,Andorra
67a0f8268d8acdc8201d786c,32204915Q,Anastasio,Bellido,53,18,827-043-795,todo riesgo,460,Aston Martin,DBS Superleggera,2,Beige,Cuesta de Ruth Pastor 85 Apt 50 \nOurense 17699,Barcelona,Barcelona
67a0f8268d8acdc8201d786d,29908128D,Pastor,Castaneda,50,1,369-551-878,todo riesgo,490,Porsche,Taycan,3,Blanco,Plaza de Sigfrido Dalmau 76 Piso 4 \nHuesca 07585,Pontevedra,Vigo
67a0f8268d8acdc8201d786e,87251419E,Flavia,Quintanilla,69,44,518-415-216,todo riesgo,610,Alfa Romeo,Stelvio,7,Verde,Urbanizacion de Violeta Ferrandiz 45 Puerta 6 \nZamora 20284,Girona,Lloret de Mar
67a0f8268d8acdc8201d786f,81958889E,Flor,Montalban,24,3,826-609-027,todo riesgo con franquicia,1080,Subaru,Outback,16,Marron,Acceso Desiderio Aranda 4 Apt 83 \nGirona 07621,Badajoz,Merida
67a0f8268d8acdc8201d7870,89511164V,Valeria,Pulido,61,37,632-784-970,todo riesgo,880,Chevrolet,Equinox,16,Rojo,Camino Haydee Nunez 40 Piso 8 \nCiudad 38076,Badajoz,Villanueva de la Serena
67a0f8268d8acdc8201d7871,53862016H,Maria Jose,Rebollo,39,14,231-608-043,terceros ampliado,1000,Volkswagen,Tiguan,20,Gris,Via Elias Verdejo 2 Puerta 3 \nBaleares 30086,Cadiz,San Fernando
67a0f8268d8acdc8201d7872,31195043M,Natalia,Vera,27,5,912-984-259,terceros,460,Mercedes-Benz,Clase E,2,Negro,Canada Nazario Lorenzo 503 Puerta 5 \nToledo 45809,Alava,Amurrio
67a0f8268d8acdc8201d7873,81494604S,Chema,Ferrer,35,14,836-119-112,todo riesgo con franquicia,490,Rolls-Royce,Phantom,3,Verde,Pasadizo Gilberto Mas 53\nNavarra 25490,Ourense,Ourense
67a0f8268d8acdc8201d7874,75016846T,Amparo,Reyes,35,15,462-223-206,terceros ampliado,670,Audi,A3,9,Rosa,Canada de Natanael Benito 342\nSanta Cruz de Tenerife 11972,Guipuzcoa,Zarautz
67a0f8268d8acdc8201d7875,56588301K,Teresa,Galvez,38,16,064-115-077,terceros,520,Skoda,Octavia,4,Plata,Callejon de Teresita Borja 13\nGuadalajara 16787,Jaen,Linares
67a0f8268d8acdc8201d7876,62640400S,Joan,Elias,22,2,058-364-356,terceros ampliado,1080,Peugeot,2008,16,Negro,Acceso de Diego Tolosa 348\nCeuta 48986,Leon,Ponferrada
67a0f8268d8acdc8201d7877,62603222M,Primitivo,Juarez,57,11,604-073-680,todo riesgo,880,Bentley,Bentayga,16,Blanco,Canada de Maxi Ledesma 14\nLeon 48617,Huesca,Fraga
67a0f8268d8acdc8201d7878,37683023F,Marino,Corominas,65,31,495-845-159,todo riesgo,550,Tesla,Roadster,5,Rosa,Canada Jaime Esparza 17 Puerta 2 \nCaceres 27919,La Rioja,Arnedo
67a0f8268d8acdc8201d7879,64668883J,Estela,Pera,32,2,892-293-226,terceros,550,Chevrolet,Malibu,5,Azul,Cuesta Reynaldo Alcolea 8 Piso 9 \nVizcaya 36148,Valencia,Gandia
67a0f8268d8acdc8201d787a,64805217A,Armida,Vega,26,7,053-338-770,terceros,520,Bugatti,Bolide,4,Azul,Paseo Jose Ramos 3 Puerta 5 \nSalamanca 34632,Castellon,Vinaroz
67a0f8268d8acdc8201d787b,72567703N,Onofre,Hurtado,21,1,277-370-481,terceros ampliado,1200,Suzuki,Ciaz,20,Blanco,Cuesta de Celestino Hervia 84 Puerta 1 \nNavarra 09072,A Coruna,A Coruna
67a0f8268d8acdc8201d787c,82248110H,Obdulia,Verdejo,50,4,045-325-734,todo riesgo,940,Alfa Romeo,Giulia,18,Marron,Canada Panfilo Linares 184\nMurcia 45692,Albacete,La Roda
67a0f8268d8acdc8201d787d,63933788K,Luisa,Uria,28,9,399-350-782,todo riesgo con franquicia,670,Mini,Clubman,9,Plata,Acceso de Jordana Moran 4\nCastellon 47612,Alicante,Elche
67a0f8268d8acdc8201d787e,41861765V,Susana,Pedrosa,40,16,104-046-642,terceros ampliado,670,Hyundai,Santa Fe,9,Marron,Avenida Raquel Castrillo 4 Piso 7 \nValladolid 27674,Alicante,Alicante
67a0f8268d8acdc8201d787f,46644054P,Cayetana,Miguel,22,4,809-636-337,terceros ampliado,930,Fiat,500X,11,Marron,Pasaje de Esteban Pelayo 6\nBadajoz 19897,Pontevedra,Vilagarcia de Arousa
67a0f8268d8acdc8201d7880,27833901Z,Panfilo,Sans,57,9,472-640-528,terceros,550,Lamborghini,Aventador,5,Blanco,Glorieta Julio Flores 678 Apt 62 \nZaragoza 28653,Ciudad Real,Valdepenas
67a0f8268d8acdc8201d7881,21794225T,Xavier,Bayo,21,2,931-294-485,todo riesgo con franquicia,960,Seat,Arona,12,Rosa,C Amarilis Torre 504 Puerta 7 \nAlbacete 10902,Girona,Blanes
67a0f8268d8acdc8201d7882,90570539N,Azahar,Pol,47,8,656-823-811,terceros,610,Lexus,NX,7,Azul,C Seve Marquez 199 Apt 34 \nLleida 25195,Segovia,Cuellar
67a0f8268d8acdc8201d7883,62505861A,Veronica,Galindo,30,6,660-720-860,terceros,670,Renault,Kadjar,9,Marron,Vial de Isidora Pons 980\nAlmeria 05744,Valladolid,Arroyo de la Encomienda
67a0f8268d8acdc8201d7884,97495304Y,Ani,Otero,36,6,159-913-257,terceros ampliado,790,Tesla,Model S,13,Blanco,Plaza de Melania Marti 69\nMadrid 51884,Lleida,Balaguer
67a0f8268d8acdc8201d7885,40641676D,Bienvenida,Solis,56,35,290-407-525,todo riesgo con franquicia,670,Ford,Escape,9,Beige,Vial Reynaldo Pintor 17 Apt 69 \nTeruel 18297,Segovia,El Espinar
67a0f8268d8acdc8201d7886,49938920D,Caridad,Reyes,52,14,704-732-670,todo riesgo con franquicia,970,Peugeot,508,19,Plata,Pasaje de Gracia Cantero 35 Puerta 8 \nLa Rioja 31503,Segovia,Segovia
67a0f8268d8acdc8201d7887,53485487E,Ezequiel,Alba,66,22,950-734-987,todo riesgo con franquicia,550,Alfa Romeo,4C,5,Gris,Calle Paz Quiros 2 Piso 3 \nGuadalajara 41048,Sevilla,Sevilla
67a0f8268d8acdc8201d7888,79054135F,Pili,Miranda,55,5,897-064-186,terceros ampliado,820,Hyundai,Tucson,14,Plata,Pasaje Alicia Garces 39 Apt 30 \nGuipuzcoa 39042,Soria,Olvega
67a0f8268d8acdc8201d7889,33805691S,Ignacia,Estevez,63,12,258-951-432,terceros,610,Ford,Focus,7,Rosa,Callejon Bernardino Donoso 231 Piso 7 \nGuipuzcoa 17328,Valladolid,Arroyo de la Encomienda
67a0f8268d8acdc8201d788a,65230261F,Emiliano,Revilla,22,1,784-453-709,todo riesgo,750,Subaru,Forester,5,Rojo,Via de Angelita Valera 10\nBaleares 40123,Lugo,Viveiro
